timestamp,category,name,slug,version_id,version_number,version_type,file_name,file_url,dest_path,status,message
2025-12-03T14:21:35.567953+00:00,server,Resourceful Lib,resourceful-lib,vT6jM3KI,2.1.4,release,resourcefullib-forge-1.20.1-2.1.4.jar,https://cdn.modrinth.com/data/G1hIVOrD/versions/vT6jM3KI/resourcefullib-forge-1.20.1-2.1.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\resourcefullib-forge-1.20.1-2.1.4.jar,skipped,file exists
2025-12-03T14:21:36.098104+00:00,server,Advanced Mining Dimension,advanced-mining-dimension,opIBLugU,forge-1.20.1-1.0.4,beta,mining_dimension-1.20.1-1.0.4.jar,https://cdn.modrinth.com/data/XRETyQl3/versions/opIBLugU/mining_dimension-1.20.1-1.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\mining_dimension-1.20.1-1.0.4.jar,skipped,file exists
2025-12-03T14:21:36.677926+00:00,server,Terralith,terralith,WeYhEb5d,2.5.4,release,Terralith_1.20.x_v2.5.4.jar,https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Terralith_1.20.x_v2.5.4.jar,skipped,file exists
2025-12-03T14:21:37.177607+00:00,server,FTB Ultimine,ftb-ultimine,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T14:21:37.817488+00:00,server,Sophisticated Backpacks,sophisticated-backpacks,ePNVFnS7,1.20.1-3.24.12.1411,release,sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,https://cdn.modrinth.com/data/TyCTlI4b/versions/ePNVFnS7/sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,skipped,file exists
2025-12-03T14:21:38.508412+00:00,server,Iron Chests,iron-chests,YjbOtYwN,1.20.1-14.4.4,release,ironchest-1.20.1-14.4.4.jar,https://cdn.modrinth.com/data/P3iIrPH3/versions/YjbOtYwN/ironchest-1.20.1-14.4.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ironchest-1.20.1-14.4.4.jar,skipped,file exists
2025-12-03T14:21:39.070359+00:00,server,Curios API,curios,IPQlZkz1,5.14.1+1.20.1,release,curios-forge-5.14.1+1.20.1.jar,https://cdn.modrinth.com/data/vvuO3ImH/versions/IPQlZkz1/curios-forge-5.14.1%2B1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\curios-forge-5.14.1+1.20.1.jar,skipped,file exists
2025-12-03T14:21:39.607803+00:00,server,Cloth Config API,cloth-config,t8TXrZvZ,11.1.136+forge,release,cloth-config-11.1.136-forge.jar,https://cdn.modrinth.com/data/9s6osm5g/versions/t8TXrZvZ/cloth-config-11.1.136-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\cloth-config-11.1.136-forge.jar,skipped,file exists
2025-12-03T14:21:40.207802+00:00,server,Balm,balm,Ue8C6cKq,7.3.37+forge-1.20.1,release,balm-forge-1.20.1-7.3.37-all.jar,https://cdn.modrinth.com/data/MBAkmtvl/versions/Ue8C6cKq/balm-forge-1.20.1-7.3.37-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\balm-forge-1.20.1-7.3.37-all.jar,skipped,file exists
2025-12-03T15:19:13.522476+00:00,server,When Dungeons Arise,when-dungeons-arise,wiCQJUDT,2.1.57-1.20.1,release,DungeonsArise-1.20.1-2.1.57-release.jar,https://cdn.modrinth.com/data/8DfbfASn/versions/wiCQJUDT/DungeonsArise-1.20.1-2.1.57-release.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\DungeonsArise-1.20.1-2.1.57-release.jar,skipped,file exists
2025-12-03T15:19:14.131562+00:00,server,Dungeons Plus,dungeons-plus,PmMZr5jQ,1.5.0,release,dungeons_plus-1.20.1-1.5.0.jar,https://cdn.modrinth.com/data/5fNJnSba/versions/PmMZr5jQ/dungeons_plus-1.20.1-1.5.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\dungeons_plus-1.20.1-1.5.0.jar,skipped,file exists
2025-12-03T15:19:15.765528+00:00,server,Structure Gel API,structure-gel-api,xavY0MZc,2.16.2,release,structure_gel-1.20.1-2.16.2.jar,https://cdn.modrinth.com/data/T8TGycIQ/versions/xavY0MZc/structure_gel-1.20.1-2.16.2.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\structure_gel-1.20.1-2.16.2.jar,downloaded,
2025-12-03T15:19:16.352056+00:00,server,YUNG's Better Dungeons,yungs-better-dungeons,kPiQ6v4q,1.20-Forge-4.0.4,release,YungsBetterDungeons-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/o1C1Dkj5/versions/kPiQ6v4q/YungsBetterDungeons-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterDungeons-1.20-Forge-4.0.4.jar,skipped,file exists
2025-12-03T15:19:16.971464+00:00,server,YUNG's Better Mineshafts,yungs-better-mineshafts,kVO57zxB,1.20-Forge-4.0.4,release,YungsBetterMineshafts-1.20-Forge-4.0.4.jar,https://cdn.modrinth.com/data/HjmxVlSr/versions/kVO57zxB/YungsBetterMineshafts-1.20-Forge-4.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterMineshafts-1.20-Forge-4.0.4.jar,skipped,file exists
2025-12-03T15:19:17.642337+00:00,server,YUNG's Better Strongholds,yungs-better-strongholds,rwiShgsc,1.20-Forge-4.0.3,release,YungsBetterStrongholds-1.20-Forge-4.0.3.jar,https://cdn.modrinth.com/data/kidLKymU/versions/rwiShgsc/YungsBetterStrongholds-1.20-Forge-4.0.3.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterStrongholds-1.20-Forge-4.0.3.jar,skipped,file exists
2025-12-03T15:19:18.222410+00:00,server,YUNG's Better Nether Fortresses,yungs-better-nether-fortresses,2nUEz0zq,1.20-Forge-2.0.6,release,YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,https://cdn.modrinth.com/data/Z2mXHnxP/versions/2nUEz0zq/YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar,skipped,file exists
2025-12-03T15:19:18.832277+00:00,server,YUNG's API,yungs-api,PJOYAmAs,1.20-Forge-4.0.6,release,YungsApi-1.20-Forge-4.0.6.jar,https://cdn.modrinth.com/data/Ua7DFN59/versions/PJOYAmAs/YungsApi-1.20-Forge-4.0.6.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\YungsApi-1.20-Forge-4.0.6.jar,skipped,file exists
2025-12-03T15:19:25.792207+00:00,server,Ars Nouveau,ars-nouveau,xdITBwya,ars_nouveau-1.20.1-4.6.0,release,ars_nouveau-1.20.1-4.6.0-all.jar,https://cdn.modrinth.com/data/TKB6INcv/versions/xdITBwya/ars_nouveau-1.20.1-4.6.0-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ars_nouveau-1.20.1-4.6.0-all.jar,downloaded,
2025-12-03T15:19:26.362272+00:00,server,Patchouli,patchouli,8Qyw08ld,1.20.1-84.1-forge,release,Patchouli-1.20.1-84.1-FORGE.jar,https://cdn.modrinth.com/data/nU0bVIaL/versions/8Qyw08ld/Patchouli-1.20.1-84.1-FORGE.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Patchouli-1.20.1-84.1-FORGE.jar,skipped,file exists
2025-12-03T15:19:28.005113+00:00,server,GeckoLib,geckolib,aVW7Z5da,4.8.2,release,geckolib-forge-1.20.1-4.8.2.jar,https://cdn.modrinth.com/data/8BmcQJ2H/versions/aVW7Z5da/geckolib-forge-1.20.1-4.8.2.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\geckolib-forge-1.20.1-4.8.2.jar,downloaded,
2025-12-03T15:19:28.612196+00:00,server,Create,create,8amzvn9x,mc1.20.1-6.0.8,release,create-1.20.1-6.0.8.jar,https://cdn.modrinth.com/data/LNytGWDc/versions/8amzvn9x/create-1.20.1-6.0.8.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\create-1.20.1-6.0.8.jar,skipped,file exists
2025-12-03T15:19:30.872651+00:00,server,Flywheel,flywheel,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T15:19:31.432354+00:00,server,Immersive Engineering,immersiveengineering,WUzj4tgJ,10.2.0-183,release,ImmersiveEngineering-1.20.1-10.2.0-183.jar,https://cdn.modrinth.com/data/tIm2nV03/versions/WUzj4tgJ/ImmersiveEngineering-1.20.1-10.2.0-183.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ImmersiveEngineering-1.20.1-10.2.0-183.jar,skipped,file exists
2025-12-03T15:19:31.981986+00:00,server,Ad Astra,ad-astra,Qf7QFXk2,1.15.20,release,ad_astra-forge-1.20.1-1.15.20.jar,https://cdn.modrinth.com/data/3ufwT9JF/versions/Qf7QFXk2/ad_astra-forge-1.20.1-1.15.20.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ad_astra-forge-1.20.1-1.15.20.jar,skipped,file exists
2025-12-03T15:19:32.672124+00:00,server,Architectury API,architectury-api,1MKTLiiG,9.2.14+forge,release,architectury-9.2.14-forge.jar,https://cdn.modrinth.com/data/lhGA9TYQ/versions/1MKTLiiG/architectury-9.2.14-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\architectury-9.2.14-forge.jar,skipped,file exists
2025-12-03T15:19:33.251863+00:00,server,Botarium,botarium,O7D6FTfW,2.3.4,release,botarium-forge-1.20.1-2.3.4.jar,https://cdn.modrinth.com/data/2u6LRnMa/versions/O7D6FTfW/botarium-forge-1.20.1-2.3.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\botarium-forge-1.20.1-2.3.4.jar,skipped,file exists
2025-12-03T15:19:34.634204+00:00,server,Resourceful Lib,resourceful-lib,OhsHaCcW,2.1.29,release,resourcefullib-forge-1.20.1-2.1.29.jar,https://cdn.modrinth.com/data/G1hIVOrD/versions/OhsHaCcW/resourcefullib-forge-1.20.1-2.1.29.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\resourcefullib-forge-1.20.1-2.1.29.jar,downloaded,
2025-12-03T15:19:35.832630+00:00,server,Resourceful Config,resourceful-config,irREd1ZJ,2.1.2,release,resourcefulconfig-forge-1.20.1-2.1.2.jar,https://cdn.modrinth.com/data/M1953qlQ/versions/irREd1ZJ/resourcefulconfig-forge-1.20.1-2.1.2.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\resourcefulconfig-forge-1.20.1-2.1.2.jar,downloaded,
2025-12-03T15:19:36.354554+00:00,server,Advanced Mining Dimension,advanced-mining-dimension,opIBLugU,forge-1.20.1-1.0.4,beta,mining_dimension-1.20.1-1.0.4.jar,https://cdn.modrinth.com/data/XRETyQl3/versions/opIBLugU/mining_dimension-1.20.1-1.0.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\mining_dimension-1.20.1-1.0.4.jar,skipped,file exists
2025-12-03T15:19:36.924475+00:00,server,Terralith,terralith,WeYhEb5d,2.5.4,release,Terralith_1.20.x_v2.5.4.jar,https://cdn.modrinth.com/data/8oi3bsk5/versions/WeYhEb5d/Terralith_1.20.x_v2.5.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\Terralith_1.20.x_v2.5.4.jar,skipped,file exists
2025-12-03T15:19:37.502200+00:00,server,FTB Ultimine,ftb-ultimine,,,,,,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server,error,version not found
2025-12-03T15:19:38.062227+00:00,server,Sophisticated Backpacks,sophisticated-backpacks,ePNVFnS7,1.20.1-3.24.12.1411,release,sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,https://cdn.modrinth.com/data/TyCTlI4b/versions/ePNVFnS7/sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\sophisticatedbackpacks-1.20.1-3.24.12.1411.jar,skipped,file exists
2025-12-03T15:19:39.871358+00:00,server,Sophisticated Core,sophisticated-core,qpP3IdRu,1.20.1-1.2.107.1240,release,sophisticatedcore-1.20.1-1.2.107.1240.jar,https://cdn.modrinth.com/data/nmoqTijg/versions/qpP3IdRu/sophisticatedcore-1.20.1-1.2.107.1240.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\sophisticatedcore-1.20.1-1.2.107.1240.jar,downloaded,
2025-12-03T15:19:40.431944+00:00,server,Iron Chests,iron-chests,YjbOtYwN,1.20.1-14.4.4,release,ironchest-1.20.1-14.4.4.jar,https://cdn.modrinth.com/data/P3iIrPH3/versions/YjbOtYwN/ironchest-1.20.1-14.4.4.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\ironchest-1.20.1-14.4.4.jar,skipped,file exists
2025-12-03T15:19:40.954211+00:00,server,Curios API,curios,IPQlZkz1,5.14.1+1.20.1,release,curios-forge-5.14.1+1.20.1.jar,https://cdn.modrinth.com/data/vvuO3ImH/versions/IPQlZkz1/curios-forge-5.14.1%2B1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\curios-forge-5.14.1+1.20.1.jar,skipped,file exists
2025-12-03T15:19:41.462289+00:00,server,Cloth Config API,cloth-config,t8TXrZvZ,11.1.136+forge,release,cloth-config-11.1.136-forge.jar,https://cdn.modrinth.com/data/9s6osm5g/versions/t8TXrZvZ/cloth-config-11.1.136-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\cloth-config-11.1.136-forge.jar,skipped,file exists
2025-12-03T15:19:42.061992+00:00,server,Balm,balm,Ue8C6cKq,7.3.37+forge-1.20.1,release,balm-forge-1.20.1-7.3.37-all.jar,https://cdn.modrinth.com/data/MBAkmtvl/versions/Ue8C6cKq/balm-forge-1.20.1-7.3.37-all.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\server\balm-forge-1.20.1-7.3.37-all.jar,skipped,file exists
2025-12-03T15:19:42.592832+00:00,client,AppleSkin,appleskin,XdXDExVF,2.5.1+mc1.20.1,release,appleskin-forge-mc1.20.1-2.5.1.jar,https://cdn.modrinth.com/data/EsAfCjCV/versions/XdXDExVF/appleskin-forge-mc1.20.1-2.5.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\appleskin-forge-mc1.20.1-2.5.1.jar,skipped,file exists
2025-12-03T15:19:43.242230+00:00,client,JEI,jei,ruHSy16N,15.20.0.127,beta,jei-1.20.1-forge-15.20.0.127.jar,https://cdn.modrinth.com/data/u6dRKJwZ/versions/ruHSy16N/jei-1.20.1-forge-15.20.0.127.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\jei-1.20.1-forge-15.20.0.127.jar,skipped,file exists
2025-12-03T15:19:43.871961+00:00,client,Jade,jade,LecuGude,11.13.2+forge,release,Jade-1.20.1-Forge-11.13.2.jar,https://cdn.modrinth.com/data/nvQzSEkH/versions/LecuGude/Jade-1.20.1-Forge-11.13.2.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\Jade-1.20.1-Forge-11.13.2.jar,skipped,file exists
2025-12-03T15:19:44.461827+00:00,client,Embeddium,embeddium,UTbfe5d1,0.3.31+mc1.20.1,release,embeddium-0.3.31+mc1.20.1.jar,https://cdn.modrinth.com/data/sk9rgfiA/versions/UTbfe5d1/embeddium-0.3.31%2Bmc1.20.1.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\embeddium-0.3.31+mc1.20.1.jar,skipped,file exists
2025-12-03T15:19:45.041749+00:00,client,Oculus,oculus,iQ1SwGc3,1.20.1-1.8.0,release,oculus-mc1.20.1-1.8.0.jar,https://cdn.modrinth.com/data/GchcoXML/versions/iQ1SwGc3/oculus-mc1.20.1-1.8.0.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\oculus-mc1.20.1-1.8.0.jar,skipped,file exists
2025-12-03T15:19:45.661969+00:00,client,FerriteCore,ferrite-core,DG5Fn9Sz,6.0.1,release,ferritecore-6.0.1-forge.jar,https://cdn.modrinth.com/data/uXXizFIs/versions/DG5Fn9Sz/ferritecore-6.0.1-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\ferritecore-6.0.1-forge.jar,skipped,file exists
2025-12-03T15:19:46.275900+00:00,client,JourneyMap,journeymap,r7FWVNCs,1.20.1-5.10.3-forge,release,journeymap-1.20.1-5.10.3-forge.jar,https://cdn.modrinth.com/data/lfHFW1mp/versions/r7FWVNCs/journeymap-1.20.1-5.10.3-forge.jar,C:\Users\ibras\PycharmProjects\new_sborka_mine\mods\client\journeymap-1.20.1-5.10.3-forge.jar,skipped,file exists
